datum,bundesland_id,bundesland_name,behandlungsgruppe,behandlungsgruppe_level_2,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_erstaufnahmen,intensivbetten_belegt,intensivbetten_frei,intensivbetten_7_tage_notfallreserve,kapazitaeten_frei_invasive_beatmung_gesamt,kapazitaeten_frei_invasive_beatmung_covid,kapazitaeten_frei_invasive_beatmung_isolationspflichtige_kinder,betriebssituation_regulaerer_betrieb,betriebssituation_teilweise_eingeschraenkt,betriebssituation_eingeschraenkt,betriebssituation_keine_angabe,einschraenkung_beatmungsgeraet,einschraenkung_material,einschraenkung_personal,einschraenkung_raum
2024-03-23,00,Deutschland,Kinder,PICU,137,3,0,432,206,143,154,NA,NA,53,19,30,35,1,1,43,16
2024-03-24,00,Deutschland,Erwachsene,ERWACHSENE,1024,63,12,13057,2337,6265,2170,NA,NA,415,186,237,185,12,2,361,112
2024-03-24,00,Deutschland,Kinder,NICU,170,0,0,1064,550,167,454,NA,NA,96,17,18,39,3,1,31,7
2024-03-24,00,Deutschland,Kinder,PICU,137,3,0,420,214,141,153,NA,NA,55,18,29,35,1,1,41,18
2024-03-25,00,Deutschland,Erwachsene,ERWACHSENE,1027,80,8,12976,2523,6306,2325,NA,NA,438,177,224,187,12,2,345,107
2024-03-25,00,Deutschland,Kinder,NICU,169,0,0,1061,545,169,445,NA,NA,95,18,18,38,4,1,31,8
2024-03-25,00,Deutschland,Kinder,PICU,136,3,0,407,220,142,161,NA,NA,58,16,29,33,1,1,40,16
2024-03-26,00,Deutschland,Erwachsene,ERWACHSENE,1030,72,7,13307,2336,6044,2241,NA,NA,434,181,225,189,13,2,344,106
2024-03-26,00,Deutschland,Kinder,NICU,172,0,0,1078,552,166,453,NA,NA,95,20,18,39,4,1,32,9
2024-03-26,00,Deutschland,Kinder,PICU,138,3,1,421,219,141,164,NA,NA,60,14,32,32,1,1,40,17
2024-03-27,00,Deutschland,Erwachsene,ERWACHSENE,1032,76,4,13418,2259,6045,2166,NA,NA,426,187,232,186,13,3,349,114
2024-03-27,00,Deutschland,Kinder,NICU,172,0,0,1090,536,164,446,NA,NA,92,21,19,40,3,1,32,10
2024-03-27,00,Deutschland,Kinder,PICU,138,4,0,427,211,139,157,NA,NA,57,14,33,34,1,1,42,16
2024-03-28,00,Deutschland,Erwachsene,ERWACHSENE,1030,63,3,13451,2204,6030,2102,NA,NA,415,190,234,190,11,3,351,119
2024-03-28,00,Deutschland,Kinder,NICU,173,0,0,1104,532,173,439,NA,NA,96,19,19,39,3,1,32,8
2024-03-28,00,Deutschland,Kinder,PICU,138,3,0,416,218,132,160,NA,NA,54,17,34,33,1,1,45,16
2024-03-29,00,Deutschland,Erwachsene,ERWACHSENE,1025,57,3,13146,2317,5964,2144,NA,NA,420,183,230,191,10,3,337,121
2024-03-29,00,Deutschland,Kinder,NICU,171,0,0,1077,538,171,434,NA,NA,96,19,17,39,3,1,30,5
2024-03-29,00,Deutschland,Kinder,PICU,137,3,0,400,229,137,167,NA,NA,55,17,32,33,1,1,43,17
2024-03-30,00,Deutschland,Erwachsene,ERWACHSENE,1030,60,5,12876,2605,6003,2385,NA,NA,436,178,216,199,10,3,324,108
2024-03-30,00,Deutschland,Kinder,NICU,171,0,0,1073,544,174,431,NA,NA,94,20,18,39,3,1,32,6
2024-03-30,00,Deutschland,Kinder,PICU,137,3,1,393,235,142,176,NA,NA,56,16,32,33,1,1,42,17
2024-03-31,00,Deutschland,Erwachsene,ERWACHSENE,1027,65,2,12825,2634,5959,2418,NA,NA,432,174,217,203,8,2,313,111
2024-03-31,00,Deutschland,Kinder,NICU,172,0,0,1071,548,170,426,NA,NA,95,21,18,38,4,1,32,8
2024-03-31,00,Deutschland,Kinder,PICU,136,3,0,382,246,142,178,NA,NA,56,20,28,32,2,1,44,17
2024-04-01,00,Deutschland,Erwachsene,ERWACHSENE,1024,66,6,12776,2614,5925,2374,NA,NA,432,163,223,205,9,2,316,105
2024-04-01,00,Deutschland,Kinder,NICU,173,0,0,1067,557,170,444,NA,NA,92,25,17,39,3,1,33,11
2024-04-01,00,Deutschland,Kinder,PICU,136,2,0,387,240,137,174,NA,NA,56,20,27,33,3,1,44,16
2024-04-02,00,Deutschland,Erwachsene,ERWACHSENE,1027,58,6,12861,2640,5958,2388,NA,NA,424,174,221,207,7,2,319,116
2024-04-02,00,Deutschland,Kinder,NICU,173,0,0,1074,567,169,438,NA,NA,96,20,18,39,3,1,29,10
2024-04-02,00,Deutschland,Kinder,PICU,137,2,0,398,233,136,172,NA,NA,59,19,26,33,2,1,40,17
2024-04-03,00,Deutschland,Erwachsene,ERWACHSENE,1027,54,6,13110,2418,5925,2306,NA,NA,428,158,236,204,10,3,318,120
2024-04-03,00,Deutschland,Kinder,NICU,174,0,0,1090,552,176,444,NA,NA,94,26,15,39,3,1,31,10
2024-04-03,00,Deutschland,Kinder,PICU,137,2,0,397,230,134,175,NA,NA,59,18,27,33,1,1,40,15
2024-04-04,00,Deutschland,Erwachsene,ERWACHSENE,1021,53,3,13115,2302,5899,2233,NA,NA,423,165,228,204,10,3,316,114
2024-04-04,00,Deutschland,Kinder,NICU,172,0,0,1056,562,172,446,NA,NA,94,25,14,39,2,1,30,8
2024-04-04,00,Deutschland,Kinder,PICU,135,2,0,393,231,133,175,NA,NA,59,19,25,32,1,1,39,13
2024-04-05,00,Deutschland,Erwachsene,ERWACHSENE,1020,58,2,13035,2306,5907,2237,NA,NA,423,160,233,203,11,3,319,108
2024-04-05,00,Deutschland,Kinder,NICU,171,0,0,1074,529,167,439,NA,NA,92,26,14,39,3,1,33,9
2024-04-05,00,Deutschland,Kinder,PICU,135,2,0,408,221,132,176,NA,NA,56,22,24,33,1,1,41,14
2024-04-06,00,Deutschland,Erwachsene,ERWACHSENE,1018,58,2,12923,2310,5883,2188,NA,NA,412,162,243,200,13,3,331,109
2024-04-06,00,Deutschland,Kinder,NICU,173,0,0,1104,527,170,451,NA,NA,90,28,14,41,3,1,34,10
2024-04-06,00,Deutschland,Kinder,PICU,137,2,0,404,230,132,176,NA,NA,59,22,23,33,1,1,40,14
2024-04-07,00,Deutschland,Erwachsene,ERWACHSENE,1018,55,3,12797,2395,5888,2277,NA,NA,416,164,235,202,13,3,330,104
2024-04-07,00,Deutschland,Kinder,NICU,173,0,0,1087,544,170,446,NA,NA,90,25,16,42,3,1,34,9
2024-04-07,00,Deutschland,Kinder,PICU,137,2,0,404,225,132,177,NA,NA,56,21,27,33,2,1,42,18
2024-04-08,00,Deutschland,Erwachsene,ERWACHSENE,1023,54,4,12981,2451,5954,2286,NA,NA,418,173,229,202,11,4,328,110
2024-04-08,00,Deutschland,Kinder,NICU,174,0,0,1091,547,178,447,NA,NA,91,24,17,42,3,1,34,11
2024-04-08,00,Deutschland,Kinder,PICU,137,2,0,409,219,131,164,NA,NA,54,22,27,34,2,1,43,20
2024-04-09,00,Deutschland,Erwachsene,ERWACHSENE,1030,51,5,13422,2288,6011,2251,NA,NA,433,169,225,202,13,4,320,114
2024-04-09,00,Deutschland,Kinder,NICU,174,0,0,1095,543,178,436,NA,NA,93,22,17,42,3,1,33,9
2024-04-09,00,Deutschland,Kinder,PICU,137,3,0,422,208,133,163,NA,NA,56,19,27,35,2,1,40,18
2024-04-10,00,Deutschland,Erwachsene,ERWACHSENE,1031,48,4,13527,2269,5964,2271,NA,NA,439,171,224,196,12,3,319,114
2024-04-10,00,Deutschland,Kinder,NICU,174,0,0,1104,531,178,442,NA,NA,94,21,18,41,3,1,33,8
2024-04-10,00,Deutschland,Kinder,PICU,137,3,0,422,203,133,158,NA,NA,56,20,26,35,2,1,41,17
2024-04-11,00,Deutschland,Erwachsene,ERWACHSENE,1025,48,8,13449,2276,5905,2250,NA,NA,433,169,226,196,13,3,322,111
2024-04-11,00,Deutschland,Kinder,NICU,174,0,0,1104,527,179,439,NA,NA,96,21,17,40,3,1,33,9
2024-04-11,00,Deutschland,Kinder,PICU,137,3,0,414,211,132,160,NA,NA,59,18,24,36,2,1,38,16
2024-04-12,00,Deutschland,Erwachsene,ERWACHSENE,1024,59,5,13418,2309,5921,2281,NA,NA,438,159,229,197,12,3,314,111
2024-04-12,00,Deutschland,Kinder,NICU,174,0,0,1115,521,182,439,NA,NA,94,22,17,41,3,1,34,9
2024-04-12,00,Deutschland,Kinder,PICU,136,3,1,385,224,133,169,NA,NA,59,20,22,35,2,1,39,16
2024-04-13,00,Deutschland,Erwachsene,ERWACHSENE,1022,50,2,13265,2355,5929,2297,NA,NA,437,156,231,197,10,3,320,101
2024-04-13,00,Deutschland,Kinder,NICU,172,0,0,1095,522,172,433,NA,NA,88,29,16,39,4,1,37,11
2024-04-13,00,Deutschland,Kinder,PICU,135,3,0,398,205,133,159,NA,NA,58,20,22,35,2,1,40,14
2024-04-14,00,Deutschland,Erwachsene,ERWACHSENE,1017,46,4,13062,2460,5935,2351,NA,NA,422,170,226,198,9,2,322,106
2024-04-14,00,Deutschland,Kinder,NICU,174,0,0,1118,525,181,434,NA,NA,92,25,18,39,4,1,35,12
2024-04-14,00,Deutschland,Kinder,PICU,136,3,0,397,209,132,171,NA,NA,57,22,22,35,2,1,41,16
2024-04-15,00,Deutschland,Erwachsene,ERWACHSENE,1021,45,3,13118,2469,5928,2406,NA,NA,441,164,219,196,10,2,313,101
2024-04-15,00,Deutschland,Kinder,NICU,174,0,0,1133,517,177,446,NA,NA,93,26,17,38,5,1,35,11
2024-04-15,00,Deutschland,Kinder,PICU,137,3,0,414,203,133,173,NA,NA,57,21,23,36,2,1,40,16
2024-04-16,00,Deutschland,Erwachsene,ERWACHSENE,1022,42,4,13378,2292,5910,2272,NA,NA,442,163,221,195,8,2,314,105
2024-04-16,00,Deutschland,Kinder,NICU,174,0,0,1122,528,169,459,NA,NA,94,25,17,38,4,1,35,11
2024-04-16,00,Deutschland,Kinder,PICU,139,2,0,448,193,136,173,NA,NA,58,20,24,37,3,1,40,17
2024-04-17,00,Deutschland,Erwachsene,ERWACHSENE,1024,42,7,13454,2321,5941,2296,NA,NA,450,160,216,197,10,1,310,104
2024-04-17,00,Deutschland,Kinder,NICU,174,0,0,1138,515,174,458,NA,NA,93,25,17,39,5,1,35,11
2024-04-17,00,Deutschland,Kinder,PICU,139,2,0,431,210,136,176,NA,NA,56,19,27,37,3,1,42,20
2024-04-18,00,Deutschland,Erwachsene,ERWACHSENE,1023,40,3,13474,2285,5941,2258,NA,NA,452,167,207,196,10,2,311,100
2024-04-18,00,Deutschland,Kinder,NICU,174,0,0,1141,510,170,449,NA,NA,94,24,17,39,5,1,34,10
2024-04-18,00,Deutschland,Kinder,PICU,139,1,0,433,210,135,170,NA,NA,57,19,27,36,3,1,42,19
2024-04-19,00,Deutschland,Erwachsene,ERWACHSENE,1020,45,1,13366,2341,5927,2303,NA,NA,454,169,199,197,10,2,309,94
2024-04-19,00,Deutschland,Kinder,NICU,176,0,0,1148,524,172,450,NA,NA,92,27,16,41,5,1,34,11
2024-04-19,00,Deutschland,Kinder,PICU,141,1,0,434,214,139,171,NA,NA,58,23,23,37,3,1,40,17
2024-04-20,00,Deutschland,Erwachsene,ERWACHSENE,1023,44,2,13232,2483,5941,2366,NA,NA,448,170,206,198,11,2,322,92
2024-04-20,00,Deutschland,Kinder,NICU,175,1,0,1117,539,171,434,NA,NA,94,24,17,40,4,1,34,9
2024-04-20,00,Deutschland,Kinder,PICU,140,1,0,427,226,137,171,NA,NA,55,23,24,38,3,1,41,17
2024-04-21,00,Deutschland,Erwachsene,ERWACHSENE,1018,37,7,12948,2625,5959,2426,NA,NA,447,163,209,198,10,2,318,95
2024-04-21,00,Deutschland,Kinder,NICU,175,0,0,1105,552,176,444,NA,NA,97,24,14,40,3,1,32,10
2024-04-21,00,Deutschland,Kinder,PICU,140,0,0,414,234,140,170,NA,NA,56,23,23,38,3,1,41,17
2024-04-22,00,Deutschland,Erwachsene,ERWACHSENE,1017,41,0,12973,2663,5925,2458,NA,NA,453,164,200,199,8,3,308,96
2024-04-22,00,Deutschland,Kinder,NICU,175,0,0,1130,526,171,442,NA,NA,95,26,15,39,4,1,35,11
2024-04-22,00,Deutschland,Kinder,PICU,140,0,0,402,243,140,176,NA,NA,55,23,23,39,3,1,40,16
2024-04-23,00,Deutschland,Erwachsene,ERWACHSENE,1019,38,5,13303,2379,5929,2290,NA,NA,453,164,200,201,10,1,307,95
2024-04-23,00,Deutschland,Kinder,NICU,174,0,0,1118,535,164,437,NA,NA,95,27,13,39,3,1,34,9
2024-04-23,00,Deutschland,Kinder,PICU,139,0,0,411,220,137,163,NA,NA,55,23,23,38,3,1,39,15
2024-04-24,00,Deutschland,Erwachsene,ERWACHSENE,1021,38,4,13403,2305,5918,2262,NA,NA,455,156,205,204,8,1,307,95
2024-04-24,00,Deutschland,Kinder,NICU,173,0,0,1099,537,164,435,NA,NA,94,25,15,39,4,1,35,10
2024-04-24,00,Deutschland,Kinder,PICU,138,0,0,426,202,137,159,NA,NA,53,21,25,39,3,2,40,16
2024-04-25,00,Deutschland,Erwachsene,ERWACHSENE,1024,36,7,13387,2354,5942,2311,NA,NA,445,164,209,205,7,1,312,98
2024-04-25,00,Deutschland,Kinder,NICU,172,0,0,1126,512,161,415,NA,NA,91,25,17,39,5,1,36,13
2024-04-25,00,Deutschland,Kinder,PICU,138,0,0,438,196,136,157,NA,NA,54,20,26,38,3,2,41,17
2024-04-26,00,Deutschland,Erwachsene,ERWACHSENE,1022,35,7,13343,2353,5932,2294,NA,NA,441,177,200,203,8,1,312,96
2024-04-26,00,Deutschland,Kinder,NICU,173,0,0,1143,496,161,416,NA,NA,96,24,14,39,2,1,33,9
2024-04-26,00,Deutschland,Kinder,PICU,140,1,0,432,221,136,165,NA,NA,56,20,25,39,4,2,42,16
2024-04-27,00,Deutschland,Erwachsene,ERWACHSENE,1021,36,6,13216,2369,5941,2325,NA,NA,436,168,213,203,7,1,317,90
2024-04-27,00,Deutschland,Kinder,NICU,173,0,0,1135,511,163,434,NA,NA,95,24,15,39,2,1,34,10
2024-04-27,00,Deutschland,Kinder,PICU,140,1,0,433,221,134,165,NA,NA,54,19,26,41,2,1,43,15
2024-04-28,00,Deutschland,Erwachsene,ERWACHSENE,1018,42,10,12980,2537,5902,2409,NA,NA,445,168,204,200,7,1,314,89
2024-04-28,00,Deutschland,Kinder,NICU,173,0,0,1123,522,161,424,NA,NA,94,25,15,39,2,1,34,10
2024-04-28,00,Deutschland,Kinder,PICU,140,1,0,438,216,135,162,NA,NA,54,20,26,40,2,1,44,15
2024-04-29,00,Deutschland,Erwachsene,ERWACHSENE,1019,43,4,13153,2468,5901,2359,NA,NA,447,165,202,204,11,1,309,91
2024-04-29,00,Deutschland,Kinder,NICU,172,0,0,1122,518,163,434,NA,NA,94,25,14,39,2,1,32,10
2024-04-29,00,Deutschland,Kinder,PICU,140,0,0,439,216,135,166,NA,NA,55,22,23,40,1,1,42,15
2024-04-30,00,Deutschland,Erwachsene,ERWACHSENE,1020,40,5,13458,2233,5908,2214,NA,NA,448,153,216,202,10,1,313,94
2024-04-30,00,Deutschland,Kinder,NICU,174,0,0,1128,522,163,431,NA,NA,95,23,15,41,1,1,30,9
2024-04-30,00,Deutschland,Kinder,PICU,142,0,0,449,212,138,165,NA,NA,58,21,23,40,1,0,40,15
2024-05-01,00,Deutschland,Erwachsene,ERWACHSENE,1018,43,7,13454,2167,5904,2120,NA,NA,445,153,223,196,10,1,317,100
2024-05-01,00,Deutschland,Kinder,NICU,174,0,0,1137,508,161,414,NA,NA,93,24,15,42,1,1,31,11
2024-05-01,00,Deutschland,Kinder,PICU,141,0,0,454,205,132,157,NA,NA,57,22,23,39,1,0,40,15
2024-05-02,00,Deutschland,Erwachsene,ERWACHSENE,1018,50,5,13275,2355,5913,2252,NA,NA,444,162,215,196,11,1,318,97
2024-05-02,00,Deutschland,Kinder,NICU,173,0,0,1121,523,155,416,NA,NA,95,22,15,41,1,1,30,10
2024-05-02,00,Deutschland,Kinder,PICU,141,0,0,435,226,135,167,NA,NA,57,23,22,39,2,0,40,15
2024-05-03,00,Deutschland,Erwachsene,ERWACHSENE,1015,53,3,13536,2054,5899,2026,NA,NA,429,166,219,200,10,1,321,101
2024-05-03,00,Deutschland,Kinder,NICU,173,0,0,1122,521,159,422,NA,NA,95,22,15,41,1,1,30,9
2024-05-03,00,Deutschland,Kinder,PICU,141,0,0,443,219,137,163,NA,NA,60,21,20,40,1,0,36,13
2024-05-04,00,Deutschland,Erwachsene,ERWACHSENE,1020,52,2,13408,2166,6004,2121,NA,NA,430,161,226,202,11,1,323,100
2024-05-04,00,Deutschland,Kinder,NICU,172,0,0,1103,524,157,406,NA,NA,96,22,13,41,1,1,29,8
2024-05-04,00,Deutschland,Kinder,PICU,141,0,0,447,216,139,165,NA,NA,63,19,20,39,3,0,34,12
2024-05-05,00,Deutschland,Erwachsene,ERWACHSENE,1017,51,3,13110,2359,5968,2243,NA,NA,422,163,225,206,13,1,319,102
2024-05-05,00,Deutschland,Kinder,NICU,174,0,0,1121,529,161,413,NA,NA,94,25,13,42,1,1,31,8
2024-05-05,00,Deutschland,Kinder,PICU,140,0,0,444,209,136,163,NA,NA,63,21,17,39,2,0,34,12
2024-05-06,00,Deutschland,Erwachsene,ERWACHSENE,1019,50,3,13136,2370,6016,2243,NA,NA,439,156,219,203,13,1,310,95
2024-05-06,00,Deutschland,Kinder,NICU,175,0,0,1099,550,167,422,NA,NA,98,22,13,42,1,1,30,6
2024-05-06,00,Deutschland,Kinder,PICU,140,0,0,433,217,136,169,NA,NA,66,16,18,40,1,0,30,11
2024-05-07,00,Deutschland,Erwachsene,ERWACHSENE,1019,46,7,13450,2071,5985,2073,NA,NA,427,167,226,197,9,1,330,106
2024-05-07,00,Deutschland,Kinder,NICU,175,0,0,1096,553,165,429,NA,NA,99,21,13,42,1,1,28,8
2024-05-07,00,Deutschland,Kinder,PICU,140,0,0,424,221,136,178,NA,NA,67,16,18,39,1,0,31,11
2024-05-08,00,Deutschland,Erwachsene,ERWACHSENE,1021,50,5,13435,2090,5986,2083,NA,NA,440,158,222,199,8,1,321,107
2024-05-08,00,Deutschland,Kinder,NICU,173,0,1,1075,557,165,434,NA,NA,97,21,13,42,1,1,28,6
2024-05-08,00,Deutschland,Kinder,PICU,138,0,0,421,222,133,170,NA,NA,63,16,20,39,1,0,33,10
2024-05-09,00,Deutschland,Erwachsene,ERWACHSENE,1024,46,6,13441,2114,6033,2058,NA,NA,428,166,230,198,9,2,327,112
2024-05-09,00,Deutschland,Kinder,NICU,173,0,0,1077,558,166,441,NA,NA,96,21,14,42,2,2,28,7
2024-05-09,00,Deutschland,Kinder,PICU,137,0,1,416,220,128,155,NA,NA,59,19,21,38,1,0,37,12
2024-05-10,00,Deutschland,Erwachsene,ERWACHSENE,1021,45,7,13086,2353,6051,2233,NA,NA,437,158,228,197,11,3,332,102
2024-05-10,00,Deutschland,Kinder,NICU,173,0,0,1075,555,165,441,NA,NA,98,23,10,42,2,2,27,5
2024-05-10,00,Deutschland,Kinder,PICU,137,1,1,400,230,126,167,NA,NA,58,20,20,39,2,0,38,12
2024-05-11,00,Deutschland,Erwachsene,ERWACHSENE,1019,47,6,12917,2377,6002,2244,NA,NA,434,159,230,195,12,4,336,94
2024-05-11,00,Deutschland,Kinder,NICU,172,0,0,1059,561,160,455,NA,NA,98,23,10,41,2,2,29,4
2024-05-11,00,Deutschland,Kinder,PICU,137,2,0,406,226,124,171,NA,NA,58,16,24,39,2,0,37,13
2024-05-12,00,Deutschland,Erwachsene,ERWACHSENE,1016,50,12,12746,2477,6005,2296,NA,NA,442,158,222,193,11,4,329,89
2024-05-12,00,Deutschland,Kinder,NICU,172,0,0,1058,566,160,452,NA,NA,98,22,12,40,3,2,31,4
2024-05-12,00,Deutschland,Kinder,PICU,137,2,0,394,241,125,173,NA,NA,57,16,26,38,3,0,38,14
2024-05-13,00,Deutschland,Erwachsene,ERWACHSENE,1017,54,3,12894,2478,6019,2323,NA,NA,446,150,225,195,13,4,321,92
2024-05-13,00,Deutschland,Kinder,NICU,172,0,0,1051,565,168,474,NA,NA,100,20,13,39,3,1,30,4
2024-05-13,00,Deutschland,Kinder,PICU,137,2,0,393,238,128,174,NA,NA,56,19,24,38,2,0,38,16
2024-05-14,00,Deutschland,Erwachsene,ERWACHSENE,1014,49,10,13232,2214,5986,2169,NA,NA,441,151,224,197,11,3,322,94
2024-05-14,00,Deutschland,Kinder,NICU,172,0,0,1061,552,169,466,NA,NA,99,23,11,39,2,1,31,3
2024-05-14,00,Deutschland,Kinder,PICU,137,1,0,421,218,124,163,NA,NA,56,18,25,38,1,0,37,16
2024-05-15,00,Deutschland,Erwachsene,ERWACHSENE,1017,51,6,13345,2129,5977,2100,NA,NA,439,150,229,198,10,3,329,94
2024-05-15,00,Deutschland,Kinder,NICU,173,0,0,1066,553,166,456,NA,NA,100,22,11,40,2,1,30,3
2024-05-15,00,Deutschland,Kinder,PICU,138,1,0,423,216,126,164,NA,NA,57,19,22,40,1,0,36,15
2024-05-16,00,Deutschland,Erwachsene,ERWACHSENE,1013,50,7,13336,2091,5930,2092,NA,NA,430,160,222,200,10,3,331,93
2024-05-16,00,Deutschland,Kinder,NICU,174,0,0,1076,554,169,470,NA,NA,98,22,12,42,3,1,30,5
2024-05-16,00,Deutschland,Kinder,PICU,139,1,0,417,221,130,163,NA,NA,61,19,20,39,1,0,35,12
2024-05-17,00,Deutschland,Erwachsene,ERWACHSENE,1013,50,6,13262,2141,5982,2140,NA,NA,432,162,221,197,9,3,329,94
2024-05-17,00,Deutschland,Kinder,NICU,173,0,0,1078,538,166,425,NA,NA,96,23,13,41,3,1,32,5
2024-05-17,00,Deutschland,Kinder,PICU,138,1,0,410,219,133,162,NA,NA,63,17,20,38,1,0,34,10
2024-05-18,00,Deutschland,Erwachsene,ERWACHSENE,1010,50,5,13100,2204,5962,2204,NA,NA,434,158,216,201,10,3,315,92
2024-05-18,00,Deutschland,Kinder,NICU,172,0,0,1055,554,163,426,NA,NA,95,23,12,42,2,1,30,7
2024-05-18,00,Deutschland,Kinder,PICU,137,1,0,410,206,124,157,NA,NA,60,20,19,38,1,0,37,10
2024-05-19,00,Deutschland,Erwachsene,ERWACHSENE,1006,43,4,12919,2349,5930,2279,NA,NA,429,156,220,200,12,3,316,86
2024-05-19,00,Deutschland,Kinder,NICU,172,0,0,1043,566,162,434,NA,NA,94,24,12,42,2,1,31,6
2024-05-19,00,Deutschland,Kinder,PICU,137,1,0,403,212,123,150,NA,NA,60,20,19,38,1,0,36,9
2024-05-20,00,Deutschland,Erwachsene,ERWACHSENE,1006,44,9,12860,2368,5872,2307,NA,NA,431,160,212,202,11,3,314,84
2024-05-20,00,Deutschland,Kinder,NICU,171,0,0,1051,554,162,429,NA,NA,96,23,13,39,2,1,31,6
2024-05-20,00,Deutschland,Kinder,PICU,137,1,0,396,217,125,155,NA,NA,59,21,18,39,1,0,36,8
2024-05-21,00,Deutschland,Erwachsene,ERWACHSENE,1004,46,5,12956,2428,5913,2268,NA,NA,443,159,197,204,11,3,305,83
2024-05-21,00,Deutschland,Kinder,NICU,172,0,0,1082,539,159,424,NA,NA,95,24,13,40,2,1,32,6
2024-05-21,00,Deutschland,Kinder,PICU,138,1,0,402,221,120,165,NA,NA,60,18,20,40,0,0,35,9
2024-05-22,00,Deutschland,Erwachsene,ERWACHSENE,1008,44,4,13228,2159,5959,2131,NA,NA,436,159,206,206,10,3,309,87
2024-05-22,00,Deutschland,Kinder,NICU,171,0,0,1091,521,159,409,NA,NA,93,25,13,40,2,1,31,8
2024-05-22,00,Deutschland,Kinder,PICU,138,1,1,418,206,117,150,NA,NA,61,19,18,40,0,0,35,8
2024-05-23,00,Deutschland,Erwachsene,ERWACHSENE,1009,39,1,13266,2118,5951,2164,NA,NA,436,159,203,210,10,3,298,92
2024-05-23,00,Deutschland,Kinder,NICU,172,0,0,1101,512,167,408,NA,NA,90,28,14,40,4,1,34,10
2024-05-23,00,Deutschland,Kinder,PICU,138,2,0,428,204,116,150,NA,NA,59,21,18,40,0,0,36,11
2024-05-24,00,Deutschland,Erwachsene,ERWACHSENE,1003,36,4,13205,2086,5927,2142,NA,NA,420,162,209,211,9,3,306,98
2024-05-24,00,Deutschland,Kinder,NICU,173,0,1,1098,524,170,426,NA,NA,93,26,14,40,4,1,32,9
2024-05-24,00,Deutschland,Kinder,PICU,139,2,0,422,209,118,151,NA,NA,60,21,18,40,1,0,36,10
2024-05-25,00,Deutschland,Erwachsene,ERWACHSENE,1004,34,4,13035,2168,5951,2192,NA,NA,423,168,206,206,9,3,313,93
2024-05-25,00,Deutschland,Kinder,NICU,173,0,0,1116,508,170,411,NA,NA,89,28,14,42,5,1,33,9
2024-05-25,00,Deutschland,Kinder,PICU,139,2,0,416,213,117,158,NA,NA,61,19,18,41,1,0,36,8
2024-05-26,00,Deutschland,Erwachsene,ERWACHSENE,1005,35,8,12834,2346,5964,2301,NA,NA,420,160,214,210,10,3,317,94
2024-05-26,00,Deutschland,Kinder,NICU,174,0,0,1093,546,168,423,NA,NA,89,27,15,43,5,1,34,9
2024-05-26,00,Deutschland,Kinder,PICU,139,2,1,398,227,119,165,NA,NA,60,20,19,40,1,0,37,9
2024-05-27,00,Deutschland,Erwachsene,ERWACHSENE,1009,40,8,12867,2458,5965,2396,NA,NA,439,160,206,203,9,3,312,90
2024-05-27,00,Deutschland,Kinder,NICU,174,1,0,1094,541,173,430,NA,NA,92,25,16,41,5,1,35,8
2024-05-27,00,Deutschland,Kinder,PICU,139,3,0,399,229,117,169,NA,NA,63,19,16,41,1,0,33,7
2024-05-28,00,Deutschland,Erwachsene,ERWACHSENE,1009,36,6,13118,2284,5914,2254,NA,NA,434,170,203,201,9,3,315,92
2024-05-28,00,Deutschland,Kinder,NICU,172,0,0,1070,538,169,457,NA,NA,91,25,16,40,5,1,35,9
2024-05-28,00,Deutschland,Kinder,PICU,137,3,0,418,209,118,159,NA,NA,60,18,18,41,0,0,35,8
2024-05-29,00,Deutschland,Erwachsene,ERWACHSENE,1006,35,2,13155,2186,5877,2145,NA,NA,425,169,211,200,10,3,319,99
2024-05-29,00,Deutschland,Kinder,NICU,172,0,0,1079,526,171,441,NA,NA,91,24,17,40,4,1,35,8
2024-05-29,00,Deutschland,Kinder,PICU,137,3,1,426,206,116,152,NA,NA,59,19,18,41,0,0,36,8
2024-05-30,00,Deutschland,Erwachsene,ERWACHSENE,1008,37,2,13154,2263,5918,2192,NA,NA,428,171,213,195,11,3,324,97
2024-05-30,00,Deutschland,Kinder,NICU,172,0,0,1077,532,171,450,NA,NA,91,23,18,40,4,1,34,7
2024-05-30,00,Deutschland,Kinder,PICU,137,4,0,416,209,117,160,NA,NA,59,18,19,41,1,0,36,6
2024-05-31,00,Deutschland,Erwachsene,ERWACHSENE,1003,38,2,12914,2371,5858,2280,NA,NA,426,172,212,192,8,3,326,88
2024-05-31,00,Deutschland,Kinder,NICU,171,0,0,1070,521,170,430,NA,NA,89,25,17,40,4,1,33,8
2024-05-31,00,Deutschland,Kinder,PICU,135,3,0,376,227,117,169,NA,NA,60,15,18,42,1,0,32,4
2024-06-01,00,Deutschland,Erwachsene,ERWACHSENE,1006,39,3,12819,2435,5871,2305,NA,NA,428,172,216,189,7,3,337,85
2024-06-01,00,Deutschland,Kinder,NICU,171,0,0,1067,537,171,435,NA,NA,91,25,16,39,4,1,31,10
2024-06-01,00,Deutschland,Kinder,PICU,135,4,0,362,234,120,175,NA,NA,62,16,17,40,1,0,32,5
2024-06-02,00,Deutschland,Erwachsene,ERWACHSENE,1001,37,6,12661,2498,5854,2376,NA,NA,435,167,212,186,9,3,333,81
